item_id,actual_units,predicted_units,mae,mean_bias,max_absolute_error,volume_error_pct
FOODS_1_143,42,33.51900536122994,1.536701064059941,0.3028926656703593,7.694695307212543,-0.2019284437802396
FOODS_1_121,43,37.261771603644604,1.5274101395202695,0.20493672844126404,4.789305835401004,-0.13344717200826503
FOODS_1_062,51,39.711933227885474,1.5247396462008278,0.40314524186123313,5.544330221320267,-0.22133464259048088
FOODS_1_194,56,49.76934684991051,1.515589894494936,0.22252332678891015,4.633905292004511,-0.11126166339445513
FOODS_1_104,42,39.86052341111192,1.511341577425887,0.07640987817457437,5.893135483152392,-0.05093991878304952
FOODS_1_058,74,60.26083610913325,1.5085723435384633,0.49068442467381235,8.086808066811862,-0.1856643769036047
FOODS_1_013,25,48.45122155320454,1.503330954236851,-0.8375436269001622,3.824016002256944,0.9380488621281816
FOODS_1_028,49,45.44096607772246,1.499892435878246,0.12710835436705517,6.118718757970695,-0.07263334535260291
FOODS_1_044,59,50.668960109612414,1.447162937190355,0.2975371389424138,4.42515324137016,-0.14120406593877266
FOODS_1_027,47,63.1202041152572,1.4429651192094959,-0.5757215755449001,3.215819988362587,0.34298306628206815
FOODS_1_174,48,49.74322134220777,1.4340686489185637,-0.06225790507884878,5.877872106438666,0.036317111295995165
FOODS_1_188,48,46.8386593901197,1.418811636056456,0.041476450352867913,6.9442908885684265,-0.024194596039172882
FOODS_1_015,39,26.384236683697775,1.4063715903098346,0.45056297558222225,14.791415173688144,-0.32348111067441604
FOODS_1_031,40,29.342624044153702,1.4030605364234146,0.38062056985165355,8.563411810351385,-0.26643439889615744
FOODS_1_014,46,45.135746987590736,1.4004726186062155,0.030866179014616493,3.724301941658866,-0.01878810896541879
FOODS_1_175,39,33.150010378769,1.3978619371554566,0.20892820075825005,4.401196660022254,-0.14999973387771803
FOODS_1_201,68,66.6971197919536,1.3870784931986695,0.04653143600165741,7.113512877579149,-0.01916000305950593
FOODS_1_081,31,28.87021426494904,1.3835454816143045,0.07606377625182,8.095421429018911,-0.06870276564680512
FOODS_1_166,56,59.16480979473973,1.3799925470636238,-0.11302892124070474,4.09838113338639,0.056514460620352355
FOODS_1_035,41,38.3403406722032,1.3775913084015532,0.09498783313559997,5.676398757295904,-0.06486973970236104
FOODS_1_049,34,26.859134131745332,1.350552569410434,0.2550309238662382,12.226669552595045,-0.21002546671337258
FOODS_1_189,31,30.42723136042834,1.3471660033644082,0.020456022841844976,5.19688530118842,-0.018476407728118052
FOODS_1_192,62,46.353141190047545,1.343191882634185,0.5588163860697307,4.98151840090005,-0.2523686904831041
FOODS_1_097,48,52.11385728342486,1.3201888514116802,-0.14692347440803075,4.401745298512402,0.08570536007135132
FOODS_1_057,50,33.63328713539416,1.3142002150408503,0.5845254594502085,4.246126760623223,-0.32733425729211674
FOODS_1_070,37,37.47150798538724,1.3109440713635139,-0.01683957090668724,5.431117796820216,0.012743459064520029
FOODS_1_118,47,46.77145365582322,1.3087028270906307,0.008162369434884811,3.8203985819727952,-0.004862688173973988
FOODS_1_149,38,46.47296630126064,1.307250713335599,-0.3026059393307371,4.265792754163131,0.2229727974015958
FOODS_1_199,26,19.637497377342523,1.2993956379716824,0.2272322365234812,9.426427477982012,-0.24471163933297987
FOODS_1_135,39,28.78637914588719,1.2968016970327663,0.36477217336117185,7.778959079416909,-0.2618877142080208
FOODS_1_187,45,38.95730299941492,1.293079472274289,0.2158106071637528,4.781486891581321,-0.13428215556855733
FOODS_1_063,38,32.792916628543885,1.2890364480863863,0.18596726326628985,5.059204579420895,-0.1370285097751609
FOODS_1_047,45,32.699142371699054,1.2863975256074607,0.4393163438678909,5.083445878253461,-0.273352391740021
FOODS_1_005,42,42.6857607511489,1.2808519776452758,-0.024491455398174964,9.318049635298886,0.016327636932116616
FOODS_1_130,70,71.46590594338973,1.2741369034750167,-0.05235378369249014,3.637719978323582,0.020941513476996118
FOODS_1_126,30,27.260001956780897,1.2471232688308584,0.0978570729721109,5.980613534519764,-0.09133326810730343
FOODS_1_071,55,44.68489460103657,1.2334973879326636,0.3683966213915512,4.173684573086019,-0.18754737089024423
FOODS_1_202,36,34.08564086706514,1.2104239279437128,0.0683699690333879,5.892212976021835,-0.05317664258152396
FOODS_1_036,62,73.53172133320348,1.205593398111384,-0.4118471904715529,2.691233743372303,0.18599550537424964
FOODS_1_037,38,42.072392885158855,1.18328283559231,-0.1454426030413876,2.5344774728136192,0.10716823381996987
FOODS_1_203,27,25.697687826216637,1.1811902335303377,0.046511149063691505,5.061247005779794,-0.04823378421419865
FOODS_1_120,40,36.14562230242746,1.1713609278275343,0.13765634634187632,5.11507529326536,-0.09635944243931345
FOODS_1_142,39,37.31327557129122,1.1709175132688117,0.060240158168170646,3.3073292911426337,-0.04324934432586612
FOODS_1_017,38,33.648777469492835,1.1631585761068248,0.15540080466097023,4.066258007361206,-0.11450585606597803
FOODS_1_172,54,64.85291133132651,1.149104097144276,-0.38760397611880376,4.434014267073994,0.20097983946900944
FOODS_1_102,23,24.714852399580643,1.1309140522851124,-0.06124472855645153,3.346628632202981,0.07455879998176708
FOODS_1_183,52,59.4771534908298,1.130348088441687,-0.26704119610106425,4.13044050896621,0.14379141328518846
FOODS_1_094,48,33.25106283241524,1.1300629590128906,0.5267477559851698,7.605864726015254,-0.3072695243246824
FOODS_1_155,16,28.258814851292065,1.1154091763056437,-0.43781481611757384,4.636712220002101,0.7661759282057541
FOODS_1_112,43,49.36028020339248,1.1064149908203889,-0.22715286440687413,8.243765941558014,0.14791349310215063
FOODS_1_074,47,45.026451693811545,1.1046486693277597,0.07048386807815908,5.639752074800262,-0.04199038949337139
FOODS_1_156,44,39.98210237850678,1.0935521311296144,0.14349634362475774,3.653744049532872,-0.0913158550339368
FOODS_1_020,46,40.9572561431605,1.0769718909551702,0.18009799488712505,3.303671516240484,-0.10962486645303261
FOODS_1_198,33,28.955877297012513,1.0752348156703162,0.14443295367812445,3.929100767430448,-0.12254917281780263
FOODS_1_184,31,47.892942818631205,1.0739793991506574,-0.6033193863796859,2.494261214183004,0.5449336393106841
FOODS_1_140,47,35.22299257429665,1.0590473517168424,0.42060740806083413,2.945596303172473,-0.2505746260787947
FOODS_1_105,37,42.726877656777546,1.0580587589536112,-0.20453134488491237,2.36457582183313,0.15478047721020394
FOODS_1_134,30,22.9986526700982,1.057188018866998,0.25004811892506434,4.681684060705935,-0.23337824433006002
FOODS_1_073,33,35.41809196304214,1.046632334400247,-0.08636042725150492,3.895048252755673,0.07327551403157992
FOODS_1_050,28,25.243444318331054,1.0398040293804953,0.09844841720246242,4.1906513159979255,-0.09844841720246235
FOODS_1_061,53,56.64008509237533,1.0267902937549145,-0.13000303901340468,2.7411240439292133,0.06868085079953452
FOODS_1_009,37,27.372942840987914,1.0182169621744075,0.34382346996471747,3.839575094262911,-0.26019073402735365
FOODS_1_182,41,38.983835793402086,1.0004830573764274,0.07200586452135405,3.064849888465389,-0.04917473674629058
FOODS_1_101,22,25.96587747957148,0.9999325620559942,-0.14163848141326701,2.32388754409656,0.18026715816233993
FOODS_1_196,24,30.214893328352396,0.9955514604503153,-0.22196047601258553,2.925552037919356,0.25895388868134983
FOODS_1_108,54,48.70802418668651,0.9886071436170961,0.1889991361897676,3.37962537735044,-0.097999552098398
FOODS_1_021,13,31.721275595242517,0.9842247166819619,-0.6686169855443757,1.958866345305352,1.4400981227109628
FOODS_1_001,23,24.00459082386789,0.9826737356190863,-0.03587824370956746,5.234657862580165,0.04367786190729955
FOODS_1_144,27,24.336893391037624,0.9779628469904476,0.09511095032008478,5.154946480120342,-0.09863357810971765
FOODS_1_080,35,29.65248073464531,0.9736188032453317,0.19098283090552473,3.245814324187132,-0.15278626472441975
FOODS_1_177,24,32.66228796375669,0.9488763791272607,-0.30936742727702454,2.812046979777783,0.3609286651565287
FOODS_1_117,35,38.54291908989738,0.9445028873053142,-0.12653282463919227,2.0294913509244874,0.10122625971135375
FOODS_1_103,40,39.98687715943101,0.9419920275698256,0.0004686728774638945,4.454774282448868,-0.0003280710142247401
FOODS_1_171,20,17.321913094124408,0.9298435207202475,0.09564596092412833,2.635498457496246,-0.1339043452937796
FOODS_1_124,29,36.26122476799088,0.9255498935065095,-0.2593294559996743,3.943968037606598,0.2503870609652028
FOODS_1_056,35,27.140146908636137,0.9078410259446213,0.28070903897728083,2.900331628653109,-0.22456723118182467
FOODS_1_089,20,22.233234315479997,0.8987347678901109,-0.07975836840999992,3.209266358896032,0.11166171577399986
FOODS_1_051,31,27.14981525610073,0.8895554381795165,0.13750659799640258,2.7178124558180468,-0.12419950786771838
FOODS_1_016,19,24.28234180336967,0.8887754681550302,-0.18865506440605959,3.148824403595948,0.2780179896510352
FOODS_1_092,14,26.343960285060422,0.8860928011897967,-0.44085572446644367,3.3117235014655884,0.8817114489328873
FOODS_1_195,28,28.787150046947858,0.8799296684453638,-0.028112501676709232,2.1814809889214795,0.0281125016767092
FOODS_1_076,23,34.502212181298965,0.8765776405387352,-0.4107932921892487,1.859180674578525,0.5000961817956072
FOODS_1_003,20,22.06765002189713,0.8719369592303938,-0.07384464363918318,2.348087337533161,0.1033825010948565
FOODS_1_152,30,28.264752717175412,0.8693042662150929,0.06197311724373528,3.0071870582148623,-0.057841576094152934
FOODS_1_011,17,24.554106222301833,0.8640473041434183,-0.26978950793935114,2.064090882829955,0.44435918954716663
FOODS_1_123,26,21.956916370293406,0.8563843282512708,0.14439584391809265,2.525335731570204,-0.1555032165271767
FOODS_1_132,16,28.3188018443028,0.8516988833057332,-0.4399572087251001,1.3232142021457671,0.769925115268925
FOODS_1_128,22,22.078338389098942,0.8507797723598625,-0.002797799610676499,2.3365594044466422,0.003560835868133726
FOODS_1_060,28,35.137151581744575,0.8465276283452016,-0.25489827077659205,3.7405764190863833,0.254898270776592
FOODS_1_141,18,23.701307633388343,0.8389670274093322,-0.20361812976386934,2.2374967121251688,0.31673931296601904
FOODS_1_133,27,28.536352091954477,0.835862012526417,-0.0548697175698027,2.1245027213608063,0.05690192933164729
FOODS_1_146,36,31.43618057747873,0.8299845088612405,0.162993550804331,1.888145308144734,-0.12677276173670193
FOODS_1_186,26,26.343840123461284,0.8203854265786127,-0.012280004409331555,2.5976860573971674,0.013224620133126308
FOODS_1_147,14,16.35959891045806,0.8198859380344924,-0.0842713896592165,3.353243050670335,0.16854277931843292
FOODS_1_106,21,32.942828842663346,0.8131009580013595,-0.42652960152369107,1.8770851069632812,0.5687061353649212
FOODS_1_127,29,27.695263379034177,0.8059745841260861,0.04659773646306514,2.646557112513443,-0.04499091796433872
FOODS_1_024,22,15.219510406079127,0.8054246012133672,0.2421603426400312,2.1786198223063837,-0.3082040724509488
FOODS_1_116,19,25.343478670471107,0.8008684392563445,-0.22655280965968236,2.764238604469102,0.3338672984458477
FOODS_1_150,20,24.107909963851196,0.7986793196955418,-0.14671107013754267,3.324840739483534,0.20539549819255978
FOODS_1_041,37,35.03132003067508,0.79700970213046,0.07030999890446142,2.97454371897226,-0.05320756673851127
FOODS_1_190,15,21.193093941538155,0.7872483293440183,-0.22118192648350554,3.236517283770982,0.412872929435877
FOODS_1_197,27,22.894872557287016,0.7847585159821847,0.1466116943826066,3.170977842598665,-0.1520417571375179
FOODS_1_078,19,20.239692349527253,0.7837701756037101,-0.04427472676883052,2.4708810650560435,0.06524696576459227
FOODS_1_193,22,20.58524885406789,0.7787230850343004,0.050526826640432544,3.01831298725703,-0.06430687026964144
FOODS_1_109,23,26.72542991712357,0.7775593530961105,-0.13305106846869896,2.345999029738609,0.1619752137879813
FOODS_1_178,21,19.050621555616708,0.7751453204965795,0.0696206587279747,2.2668650239450714,-0.09282754497063296
FOODS_1_030,27,27.52733915603902,0.7729810161224571,-0.018833541287107878,2.9041502865160327,0.01953107985329702
FOODS_1_122,17,24.239320844023418,0.7678419978012581,-0.2585471730008364,2.7609701862916607,0.4258424025896128
FOODS_1_160,14,20.418603713963023,0.7528660868396502,-0.22923584692725085,3.759950410391273,0.45847169385450165
FOODS_1_048,20,21.705056063537473,0.743204236687766,-0.0608948594120526,1.2730664800490206,0.08525280317687364
FOODS_1_168,12,16.896062654604172,0.7374908357512441,-0.17485938052157754,2.3452631377226574,0.4080052212170144
FOODS_1_065,26,25.96045197214172,0.7338493871592734,0.0014124295663671762,2.1771438938998275,-0.0015210779945492665
FOODS_1_064,9,18.216850146030545,0.73349731214871,-0.32917321950109096,2.860503984355692,1.0240944606700606
FOODS_1_096,22,20.64821959579339,0.7219836389430659,0.04827787157880757,1.4841937063053463,-0.06144456382757323
FOODS_1_163,10,21.43072838743558,0.7167022315042775,-0.4082402995512707,1.648838763846093,1.1430728387435578
FOODS_1_111,19,15.955870634774831,0.7155065479832569,0.10871890590089886,2.5548059766399205,-0.160217335011851
FOODS_1_026,30,26.085858079500333,0.7116960390348659,0.1397907828749881,4.083968593556024,-0.1304713973499889
FOODS_1_125,30,32.68434571868157,0.6683378579333266,-0.09586948995291311,1.9826049909716437,0.08947819062271899
FOODS_1_136,10,17.873084583583033,0.6661840703245151,-0.2811815922708226,1.4557961166915143,0.7873084583583033
FOODS_1_025,13,19.61347251529233,0.6582087581142294,-0.23619544697472608,1.4319250819305336,0.5087286550224869
FOODS_1_169,14,15.167005495496424,0.6519798208552118,-0.04167876769630087,1.5280179870090018,0.08335753539260171
FOODS_1_129,21,23.812191827950933,0.6515023154596102,-0.10043542242681905,2.177683839442884,0.13391389656909206
FOODS_1_151,13,10.39998586062776,0.6398341911937143,0.09285764783472285,3.757148426227439,-0.20000108764401844
FOODS_1_119,13,12.25122248176181,0.6388826138835333,0.026742054222792497,2.614692828294709,-0.05759827063370697
FOODS_1_075,17,24.144048978888087,0.638203817163364,-0.2551446063888602,1.1427575908865757,0.420238175228711
FOODS_1_002,20,16.88424395212792,0.6241515885156577,0.11127700170971708,2.425733540390695,-0.15578780239360396
FOODS_1_077,10,11.744663493238573,0.6228465275614875,-0.06230941047280612,1.903729854548,0.17446634932385727
FOODS_1_090,9,19.50018027412962,0.6066582147617133,-0.37500643836177217,1.890236401071295,1.1666866971255132
FOODS_1_115,14,14.07135906470326,0.598209140431907,-0.0025485380251164696,1.602615836256371,0.005097076050232907
FOODS_1_158,17,16.65960363780644,0.5918888859317315,0.012157012935484272,2.362685899926981,-0.02002331542315052
FOODS_1_039,12,19.059191396337276,0.5764058316450623,-0.25211397844061706,1.4812410750007643,0.588265949694773
FOODS_1_176,12,15.508917472517432,0.5550539021615336,-0.12531848116133684,1.332599468395921,0.2924097893764526
FOODS_1_029,11,12.033040546083482,0.5529735422325782,-0.03689430521726722,1.7667344787211372,0.0939127769166802
FOODS_1_167,10,13.392113649752533,0.5527129134348817,-0.12114691606259047,2.6190007283406858,0.3392113649752533
FOODS_1_038,19,18.746590981088413,0.5495237508346451,0.00905032210398521,1.4254841080034857,-0.013337316784820342
FOODS_1_034,9,11.164477108156376,0.5364319682311598,-0.07730275386272775,1.8349598115714985,0.24049745646181955
FOODS_1_059,7,10.445778989771801,0.5147388598117103,-0.12306353534899292,3.870800742506569,0.4922541413959716
FOODS_1_159,7,8.427157167439244,0.5076417020612723,-0.05096989883711587,3.8047726662869104,0.20387959534846342
FOODS_1_131,8,17.995415289866234,0.5022783808477099,-0.35697911749522265,0.8430613759421044,1.2494269112332792
FOODS_1_072,9,9.92092629335967,0.4999349648148906,-0.032890224762845414,1.8537650287429823,0.10232514370663005
FOODS_1_107,9,8.227843003522587,0.4775142776584049,0.02757703558847902,1.911842530781672,-0.0857952218308237
FOODS_1_157,6,11.282660854252958,0.47399480708460456,-0.1886664590804628,1.7696868362877227,0.8804434757088263
FOODS_1_033,3,12.481827788216675,0.4477683740603194,-0.33863670672202417,1.3031555074993495,3.1606092627388915
FOODS_1_008,6,9.876884200674292,0.440662729123812,-0.13846015002408188,1.587631290148158,0.6461473667790486
FOODS_1_179,5,8.822608626401657,0.4316771143049577,-0.136521736657202,2.6741591081371645,0.7645217252803314
FOODS_1_010,6,7.655792301881296,0.4230003506598469,-0.059135439352903406,1.7459878823395245,0.27596538364688267
FOODS_1_068,5,8.269581321181906,0.4091503007096594,-0.11677076147078237,1.693329364037346,0.6539162642363813
FOODS_1_191,5,8.767141366360432,0.3715345153364306,-0.13454076308430118,0.7317196784756783,0.7534282732720865
FOODS_1_053,4,7.363630685350453,0.32566938303914716,-0.12012966733394477,0.9023543874955672,0.8409076713376133
FOODS_1_164,3,6.296401008096599,0.32474937591656794,-0.11772860743202139,2.898290758783652,1.0988003360321998
FOODS_1_114,0,8.296276524449626,0.2962955901589152,-0.2962955901589152,0.498534493531462,
FOODS_1_022,3,6.542703737734689,0.2962725831659763,-0.12652513349052458,0.8825473144625102,1.1809012459115629
FOODS_1_148,3,6.063107530426324,0.29004165554884886,-0.10939669751522585,1.8549276442760807,1.0210358434754412
FOODS_1_098,2,5.03334784489736,0.2186906555472441,-0.10833385160347717,0.8883490609830772,1.51667392244868
FOODS_1_093,1,5.102367097923382,0.20707319859279832,-0.1465131106401208,0.8478412313374855,4.102367097923382
FOODS_1_084,2,3.484671292480085,0.1944289204215798,-0.05302397473143163,1.9796692396620743,0.7423356462400426
FOODS_1_095,0,1.429551141961568,0.05105539792719886,-0.05105539792719886,0.0839545083137351,
FOODS_1_079,0,0.6594989428079481,0.02355353367171243,-0.02355353367171243,0.0267459230574662,
